Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCR29,OUT013,1014.0175162538706
FDT48,OUT035,3310.2292975996825
DRJ51,OUT019,551.9402956456705
NCS54,OUT046,2903.215308704933
FDV01,OUT035,2539.149231421951
DRG51,OUT027,4592.476471589407
NCG42,OUT013,2074.966677658691
FDA51,OUT049,1933.86447577325
FDV19,OUT010,400.1001379931736
NCT18,OUT045,3076.90351090637
NCS41,OUT045,3094.6119879254616
FDO03,OUT046,3816.4864751756268
FDL12,OUT010,343.85823574190204
FDY37,OUT010,296.90451217285505
FDI58,OUT049,1475.2855377736626
FDT28,OUT018,2495.496333789276
NCC42,OUT010,275.4481269665985
FDO01,OUT017,2053.534112269918
FDJ02,OUT013,2503.8211320105634
FDQ04,OUT018,628.8123650528283
DRL47,OUT013,2028.071764077057
FDZ32,OUT035,1585.3401607574885
FDC35,OUT035,3375.9690825127823
FDX14,OUT045,1152.9563737780582
FDZ35,OUT013,1585.1132021586784
FDL14,OUT013,2546.050883807727
FDO04,OUT049,930.7993998707321
DRK11,OUT017,2495.496333789276
FDB44,OUT018,3396.3682728253984
FDZ50,OUT049,3094.6119879254616
FDI12,OUT027,2560.751416286997
FDU43,OUT017,4030.160114266978
FDD58,OUT010,250.32018052633822
FDB27,OUT017,3108.653109323529
FDB04,OUT018,1446.751945796928
NCO17,OUT013,1988.9836772369515
FDL12,OUT017,929.8135405321648
DRJ13,OUT049,2589.6263559496983
FDD57,OUT045,1520.1619316846184
FDW19,OUT035,1677.4822012758686
DRD27,OUT018,1546.8327922936096
FDH27,OUT027,4050.439313999733
NCW30,OUT027,5478.089949449575
FDR40,OUT018,1408.234422300071
FDG05,OUT013,2553.615512701983
NCY41,OUT019,249.22720983349905
FDI38,OUT018,3343.599145828574
FDR20,OUT046,720.762181325047
FDE09,OUT017,1598.3725347317877
FDN50,OUT019,249.57566747978098
DRF27,OUT045,2506.3855094362357
DRF51,OUT013,740.9364997823958
NCO02,OUT019,326.04932597375404
FDB51,OUT027,1135.9535839024204
FDJ50,OUT013,1003.385350499892
FDN52,OUT013,1514.5792406289706
FDX14,OUT013,1451.5522196621494
FDT27,OUT019,551.9402956456705
FDV10,OUT013,762.0677763897665
FDU33,OUT046,716.4414028791108
FDU58,OUT046,3097.4996788451363
NCP42,OUT027,5459.330338499909
FDL51,OUT027,5470.970811322239
DRH15,OUT027,777.103974426506
FDU16,OUT017,1435.385061815694
FDW15,OUT017,2495.496333789276
FDQ44,OUT045,2004.4274764306056
NCI06,OUT027,4660.718430299694
DRK23,OUT019,551.9402956456705
FDC28,OUT035,1598.3725347317877
NCY17,OUT019,266.7570199883832
NCV05,OUT018,2527.2825415650664
FDM34,OUT019,272.99886821231195
DRD60,OUT027,4974.653220493002
FDT38,OUT046,1473.7243569379073
FDQ57,OUT018,2466.2102974223526
FDE59,OUT027,743.2094032323466
NCM43,OUT046,2604.4928094599136
DRI51,OUT049,2853.3990573432698
NCG30,OUT017,2012.6062941508342
NCK54,OUT035,1933.86447577325
FDQ16,OUT019,265.4847236042403
FDI36,OUT013,3113.877746210861
FDX16,OUT027,4144.579537944512
FDA34,OUT046,2881.20626858563
FDJ48,OUT018,4086.5460318301934
FDU47,OUT035,2080.945464841446
FDS39,OUT046,2124.514643713545
FDD11,OUT046,4200.841764214458
FDM16,OUT027,1442.671808536759
FDU56,OUT018,3090.6061306890992
FDQ32,OUT017,2001.46682294807
DRK35,OUT013,759.1382762114622
FDA58,OUT049,3901.88427585946
DRG48,OUT019,322.07807640994093
FDT59,OUT010,551.9402956456705
FDQ31,OUT019,202.41016478569676
FDS51,OUT018,1079.7193907270541
FDW32,OUT027,2507.969618436594
FDI15,OUT027,5471.362603549637
NCV30,OUT017,1048.4531997094862
DRG25,OUT049,3097.4996788451363
FDT02,OUT013,757.6434870382755
FDO33,OUT027,2916.55092262972
FDP38,OUT035,702.7509502988967
FDZ45,OUT035,3115.803857744302
NCA54,OUT027,4660.718430299694
FDU33,OUT017,685.0776350914616
FDN58,OUT017,3968.750707157488
FDI05,OUT045,1219.6397320485612
FDM57,OUT019,189.30979723733736
NCS42,OUT027,2560.751416286997
FDB57,OUT045,3558.9960808529477
FDC03,OUT045,3110.4232721568337
FDZ58,OUT013,2013.707045742032
NCK29,OUT045,2009.8786255620673
NCR53,OUT045,3632.924936214581
FDE26,OUT027,4137.468700181978
FDU52,OUT049,2537.1375340604923
FDE41,OUT027,2448.534741196684
FDU38,OUT018,3099.2656850525054
FDA52,OUT017,2896.0532114118682
FDW46,OUT046,1161.7890236867001
DRI59,OUT035,3682.248022657937
FDT38,OUT035,1434.1532032535752
FDL33,OUT018,3113.877746210861
FDQ01,OUT027,5471.362603549637
FDJ08,OUT046,3101.191796585948
FDQ47,OUT049,663.0237079861196
NCZ18,OUT013,4129.4361989671215
FDE29,OUT017,968.986829833721
FDF10,OUT027,4137.468700181978
FDC48,OUT049,1423.6230262290323
FDY58,OUT013,3915.601610151565
NCX30,OUT010,551.9402956456705
FDV11,OUT013,2902.055972969058
FDT46,OUT046,760.79737267543
DRD01,OUT019,325.57913211995407
FDQ11,OUT013,4188.685928063759
NCM41,OUT017,1479.6699913048112
NCC55,OUT013,753.4371573654936
FDG45,OUT027,5462.261029315192
NCQ54,OUT049,2704.801052658638
FDM34,OUT045,2053.534112269918
FDD17,OUT019,551.9402956456705
FDN38,OUT027,5471.362603549637
FDB53,OUT018,2495.496333789276
NCL06,OUT035,4185.766106139719
NCV18,OUT019,189.8581766112176
FDX25,OUT013,3090.6061306890992
FDB39,OUT046,964.7919217080645
FDC33,OUT049,3115.803857744302
NCO14,OUT018,642.2042766334737
FDA58,OUT027,5471.362603549637
NCQ02,OUT017,3097.4996788451363
NCR53,OUT017,3731.4007141805696
FDN52,OUT046,1482.090035283433
FDG26,OUT046,4213.581063948406
FDE23,OUT027,792.8672498673044
DRI37,OUT013,1027.6710963042062
DRH37,OUT018,2653.305034328607
FDO01,OUT035,2050.39065266572
FDK45,OUT049,1933.86447577325
FDP23,OUT049,3483.8615569291414
FDM33,OUT035,3522.652556549328
FDD36,OUT017,1992.3538168181421
FDL56,OUT017,1435.385061815694
FDT27,OUT010,551.9402956456705
FDG52,OUT017,665.8534874349128
NCL42,OUT035,4109.845602001954
DRJ24,OUT046,3097.4996788451363
FDV38,OUT046,955.2179329967826
FDT35,OUT045,2736.179625663067
FDY51,OUT045,3503.143336591966
FDC37,OUT017,1575.963777297324
NCP43,OUT013,3059.6678403344335
FDO33,OUT045,1709.0641861945426
FDW04,OUT018,2059.8408485957098
NCC31,OUT046,2541.466623304954
FDK22,OUT049,3475.4876789972336
FDJ50,OUT017,913.3581044249804
FDV13,OUT017,1445.2494952398756
DRL60,OUT017,2500.9959749385675
FDW03,OUT017,1571.3450238873097
FDY27,OUT035,2903.215308704933
FDB39,OUT027,1018.6574420946793
FDU59,OUT045,2604.4928094599136
FDZ57,OUT049,2053.534112269918
FDO21,OUT049,3685.128903820504
FDS43,OUT018,3095.5735673116938
FDU28,OUT010,514.2824143036709
FDC51,OUT010,269.215873916844
FDW16,OUT010,241.95671027995755
FDP32,OUT010,269.9738957382492
FDB60,OUT019,551.9402956456705
NCQ30,OUT046,1992.3538168181421
FDD26,OUT049,3094.6119879254616
FDI44,OUT045,1360.3703507987236
DRH23,OUT046,975.4203663316129
FDO44,OUT046,1672.556934464637
FDG04,OUT046,3097.4996788451363
FDM32,OUT027,2637.5913402410415
FDM09,OUT013,2728.004623522924
FDZ47,OUT013,1553.132427346818
FDM40,OUT027,3120.803123409662
FDY48,OUT017,1559.1398756075923
NCM30,OUT045,659.2277000024436
FDX36,OUT010,551.9402956456705
DRF03,OUT017,644.3916075563766
FDN51,OUT049,4216.866169449817
FDM57,OUT049,1425.7783608691493
FDB35,OUT049,1507.9276520870806
FDY13,OUT027,2212.9879195404646
FDA37,OUT017,2015.8315412830952
NCX53,OUT017,2089.858303479276
FDD59,OUT018,1425.769572459226
FDX10,OUT019,249.22720983349905
FDC03,OUT018,3108.497160623392
FDW43,OUT035,3787.2486736367346
FDW10,OUT046,2896.0532114118682
FDY14,OUT027,5478.089949449575
FDV43,OUT045,697.0097510233478
FDO40,OUT013,2506.369602672965
FDP46,OUT027,2629.1753248140913
NCE43,OUT019,407.0926962634843
FDD05,OUT035,1992.3538168181421
FDJ60,OUT010,405.2119540572847
DRE27,OUT018,1522.847692822726
FDO11,OUT035,4213.723632451511
DRG11,OUT027,2897.1312683741235
FDK33,OUT010,551.9402956456705
DRM23,OUT045,2762.0100976570366
FDJ02,OUT027,4137.468700181978
NCZ05,OUT045,1575.963777297324
NCL30,OUT013,2030.7540839963353
FDZ19,OUT018,2881.391476109404
FDM45,OUT049,2001.46682294807
FDO36,OUT046,2944.6204611805947
NCK31,OUT045,705.9691659780208
DRJ37,OUT045,2523.422331670197
FDP24,OUT018,1992.3538168181421
FDF46,OUT013,1946.6782737284498
FDX46,OUT019,338.5671525814927
NCL18,OUT045,3108.653109323529
FDJ26,OUT013,3425.849032678908
FDJ07,OUT045,1933.86447577325
FDY15,OUT013,2546.050883807727
DRG01,OUT045,1211.4820589401656
FDF58,OUT045,1078.9882273323758
FDZ14,OUT019,269.215873916844
FDP31,OUT049,1103.4678239870138
FDH45,OUT013,753.9477451279946
FDA09,OUT010,410.9142472369043
FDW31,OUT035,3119.471211555321
FDA57,OUT046,713.3096979680206
NCE55,OUT035,2896.0532114118682
FDC17,OUT019,551.9402956456705
FDC59,OUT013,1196.23349392401
FDA22,OUT013,2710.503421489122
FDK52,OUT035,3668.1538728345413
NCM26,OUT046,2523.422331670197
NCT53,OUT035,2667.8577682896134
FDW45,OUT018,2495.496333789276
NCI18,OUT035,3596.677753583039
FDE38,OUT018,2604.4928094599136
FDF08,OUT019,202.41016478569676
FDY58,OUT010,551.9402956456705
FDF58,OUT019,352.05972906108633
FDX39,OUT017,3400.645378977755
FDB44,OUT049,3398.6014253472013
FDF28,OUT013,2028.071764077057
FDE39,OUT013,1954.4255465221179
FDT37,OUT018,4188.9898264548965
FDZ45,OUT017,3162.11372319052
FDO40,OUT035,2497.799301077231
FDM57,OUT027,2506.757366673878
DRG36,OUT017,2866.532953168161
FDY36,OUT010,327.6160265670966
DRL60,OUT027,4162.921157806514
FDS25,OUT019,266.2634963080846
DRF49,OUT027,2916.55092262972
FDP16,OUT045,4120.112870460755
FDS60,OUT049,3053.5102060477525
FDU15,OUT027,745.9614515935978
FDK43,OUT046,2035.8207593027391
FDN25,OUT046,975.5538044003937
FDE53,OUT049,1575.963777297324
FDB22,OUT013,2546.050883807727
FDE39,OUT017,1992.3538168181421
FDX35,OUT035,3777.1627446000557
NCG54,OUT049,2724.8224276801006
FDH27,OUT035,2492.947863126875
NCK42,OUT013,3441.5782522784198
FDS25,OUT049,1593.2032338558552
FDI10,OUT018,2867.03459263783
FDU35,OUT035,1546.8327922936096
FDI04,OUT017,3162.11372319052
DRK23,OUT035,4174.089516249857
FDB53,OUT019,368.4683172064459
FDY02,OUT049,4135.885904799649
FDM60,OUT035,648.1138665836078
NCJ31,OUT010,551.9402956456705
DRP35,OUT017,2018.5138612023736
NCQ30,OUT018,2004.4274764306056
DRL11,OUT010,398.48302952563847
FDU01,OUT013,3092.6858763920195
FDR39,OUT035,3010.750944092411
FDO08,OUT046,2610.205820077839
FDC02,OUT045,4183.639091131121
NCZ29,OUT035,2044.7679327358198
FDF29,OUT010,272.36104955849447
FDZ23,OUT017,3097.4996788451363
NCU53,OUT018,2604.4928094599136
NCW30,OUT013,4229.130199562246
NCM26,OUT027,4340.125991793463
FDV50,OUT027,2927.439532559589
FDW15,OUT049,2492.947863126875
FDI35,OUT027,4974.653220493002
FDO11,OUT017,4202.691107289485
FDN48,OUT046,1502.1337459421245
NCA17,OUT049,2495.496333789276
NCN54,OUT013,1470.478362763903
FDP22,OUT013,797.9028232375402
NCB54,OUT035,2015.8315412830952
FDD08,OUT045,649.3306465144268
DRM48,OUT010,235.0705870224629
FDG41,OUT027,2908.892254805893
FDE44,OUT027,778.1052216178797
FDE26,OUT035,2339.9535036211873
NCS38,OUT013,1944.074909842362
NCJ54,OUT018,3880.0272142675576
FDI40,OUT019,254.73635694823312
FDN45,OUT018,3595.4927200821694
FDU43,OUT046,4085.643751037205
FDI04,OUT010,551.9402956456705
NCC07,OUT018,1575.963777297324
NCC07,OUT019,259.45238502477963
NCD18,OUT045,3929.945510152729
FDU55,OUT035,4226.336654911833
FDX59,OUT035,641.0236869881512
FDR52,OUT049,3101.191796585948
NCP17,OUT013,1187.6871915285333
FDQ32,OUT045,2001.46682294807
NCT17,OUT049,3097.4996788451363
FDO10,OUT049,950.9394854766861
FDE32,OUT049,672.0676039979224
FDN44,OUT045,2580.9396249597025
FDH02,OUT035,1444.0176366777569
FDK60,OUT013,1553.132427346818
FDS24,OUT019,196.22439333310757
FDL03,OUT010,551.9402956456705
FDB46,OUT027,5462.261029315192
FDO48,OUT049,3590.1543366542887
FDZ39,OUT049,1571.3450238873097
FDT02,OUT027,742.2619674419277
FDC50,OUT013,1541.7403944624384
FDP39,OUT035,748.8831738500364
DRG15,OUT018,968.0273782073237
FDP10,OUT018,1571.3450238873097
FDF53,OUT027,4825.909589078608
FDN34,OUT045,2762.0100976570366
FDK02,OUT045,2001.46682294807
FDC23,OUT045,2896.0532114118682
FDJ10,OUT019,275.4481269665985
FDE53,OUT035,1585.3401607574885
FDR25,OUT035,4147.062081649183
FDW50,OUT046,2610.205820077839
FDS09,OUT049,738.1532417800123
FDW49,OUT010,410.9142472369043
FDU51,OUT046,2949.0592315036356
FDF28,OUT018,2015.8315412830952
NCY30,OUT018,2949.1448719189884
FDD44,OUT045,4169.2469336005515
FDX09,OUT017,2903.215308704933
NCF30,OUT013,2028.071764077057
FDZ50,OUT019,475.6285736045558
FDW37,OUT013,1521.186931839753
FDD11,OUT049,4206.578985297617
DRH39,OUT018,1238.0558573847002
FDA36,OUT049,3092.5322422225413
NCG43,OUT049,1475.2855377736626
FDF02,OUT035,1571.3450238873097
FDP57,OUT027,2892.6100569077116
NCE42,OUT017,3963.005856732806
NCR38,OUT027,5471.362603549637
FDP03,OUT019,269.9738957382492
FDO51,OUT035,656.0863111924482
NCQ42,OUT046,2050.39065266572
NCM41,OUT046,1490.1791355354644
FDH48,OUT027,2506.757366673878
DRF60,OUT046,4039.7587234971234
FDJ27,OUT035,1559.1398756075923
FDQ14,OUT013,2508.6725699609196
FDN27,OUT017,1968.5419913480248
NCQ02,OUT046,3101.191796585948
FDJ33,OUT049,2012.6062941508342
FDP07,OUT027,5459.330338499909
DRE01,OUT049,4015.246816693631
FDU36,OUT045,1537.6483631957933
FDL28,OUT017,3852.3922536560585
NCX53,OUT046,2089.858303479276
FDZ39,OUT013,1585.1132021586784
NCP42,OUT013,3106.726997790087
FDJ14,OUT035,1413.4667902562478
FDK04,OUT049,932.2526485857
NCC19,OUT017,3108.653109323529
FDS09,OUT018,801.5306465946969
FDZ02,OUT046,1538.6459470946234
FDD35,OUT018,2001.46682294807
NCY42,OUT017,2339.9535036211873
FDB05,OUT045,4046.333324146771
FDF20,OUT035,3108.653109323529
NCO41,OUT018,1522.847692822726
FDC40,OUT027,2261.855635978772
FDV58,OUT045,3115.803857744302
FDZ57,OUT045,2053.534112269918
DRM35,OUT046,2951.07098345243
DRN36,OUT018,1516.741550310569
FDQ13,OUT046,1466.3009465775344
DRO35,OUT010,267.0027064023332
NCD43,OUT035,1575.963777297324
FDA51,OUT018,1933.86447577325
NCX17,OUT027,5471.362603549637
NCZ17,OUT049,676.3209481950864
FDR11,OUT027,4549.325670944624
FDW34,OUT049,4098.6694251524195
FDN50,OUT017,1490.5314606058046
FDS09,OUT046,758.6040034712465
FDS48,OUT018,2497.799301077231
FDL44,OUT049,2604.4928094599136
DRF48,OUT018,3095.5735673116938
FDA14,OUT018,2492.947863126875
NCD30,OUT049,1518.1190574561988
FDI16,OUT017,771.6091509428337
NCG06,OUT035,4226.336654911833
DRZ24,OUT035,1994.541311732793
NCS17,OUT045,1515.4656608063774
FDB37,OUT045,4106.9819345722535
FDE10,OUT035,2055.9571952108827
FDC57,OUT045,3101.191796585948
FDM12,OUT018,3095.5735673116938
FDE24,OUT049,2086.743342237294
FDW22,OUT045,3508.9820945755655
DRD01,OUT027,1013.9111980456539
NCZ18,OUT027,5471.362603549637
FDN49,OUT045,645.8131647325456
FDR22,OUT035,1931.2611118871623
FDV08,OUT019,269.20208234934967
FDY39,OUT046,3094.6119879254616
FDV36,OUT049,2015.8315412830952
FDO60,OUT045,699.2031202275311
FDU04,OUT027,2918.9344996401715
FDR20,OUT027,794.5537735503759
FDW19,OUT019,266.2634963080846
FDU40,OUT049,3108.653109323529
FDK15,OUT045,1520.1619316846184
DRF15,OUT035,2500.9959749385675
FDQ25,OUT017,2868.9607041712716
FDI48,OUT019,323.5288720916675
FDS49,OUT046,1419.0279217880452
FDV22,OUT046,2580.9396249597025
NCV42,OUT046,1600.4825553562305
FDX26,OUT046,3092.5322422225413
FDI33,OUT018,1462.3453571133984
FDZ14,OUT049,2001.46682294807
FDG10,OUT013,1022.4783383478908
FDM38,OUT018,667.2556167024652
FDG26,OUT027,5478.089949449575
FDH46,OUT035,1559.1398756075923
FDN13,OUT018,1535.6054889673737
FDU57,OUT035,2495.496333789276
NCI06,OUT046,2951.07098345243
FDM38,OUT045,905.0544433439321
NCG42,OUT010,269.9738957382492
FDL39,OUT045,2977.3414256415235
FDT31,OUT019,549.9734696222954
FDV59,OUT013,3518.7048260257907
FDB49,OUT035,1549.0276648595568
FDD58,OUT049,1559.1398756075923
DRN59,OUT046,757.384077710906
FDX48,OUT049,2523.422331670197
FDQ11,OUT049,4172.420103033222
FDY12,OUT049,921.8438143829503
FDQ11,OUT045,4183.765368404747
DRI11,OUT017,1933.86447577325
FDY32,OUT027,4592.476471589407
FDS51,OUT045,972.5476858103658
FDR19,OUT010,333.1007062787966
DRB13,OUT018,3099.2656850525054
FDS21,OUT035,1038.0592878258535
FDQ40,OUT045,2896.0532114118682
NCE55,OUT013,2897.30929572125
FDX43,OUT027,4592.476471589407
FDS12,OUT049,2015.8315412830952
DRK01,OUT027,2817.795040145344
FDN25,OUT017,917.4149927701095
FDB60,OUT046,3108.653109323529
FDQ13,OUT017,1424.646066504126
DRK13,OUT045,3115.803857744302
DRF25,OUT018,622.1976733533719
NCD42,OUT019,268.6211840380553
FDW25,OUT045,1434.6214458343115
NCV29,OUT027,4660.718430299694
NCK42,OUT035,3403.3824116540195
DRJ13,OUT027,4530.745451227354
DRD15,OUT017,3943.0340550230985
FDM27,OUT045,2542.8686879649044
FDZ50,OUT018,3092.6858763920195
FDC04,OUT046,4096.2270813438
FDF50,OUT049,3110.4232721568337
FDP15,OUT045,4143.229375253065
FDK46,OUT035,4219.126623140587
FDZ56,OUT018,2724.8224276801006
FDY60,OUT049,2157.504219738131
FDB10,OUT035,4035.478322758945
FDR57,OUT045,2542.8686879649044
FDU58,OUT049,3097.4996788451363
FDH02,OUT046,1482.090035283433
FDP48,OUT013,3074.977399372928
FDI46,OUT035,4171.447392291879
FDW56,OUT013,3106.726997790087
NCM19,OUT010,267.0027064023332
FDS50,OUT027,5470.970811322239
FDK24,OUT013,768.6309929310006
FDO36,OUT017,3008.1446359707625
FDK45,OUT027,2916.55092262972
NCL05,OUT045,674.1964846206561
FDL32,OUT018,1931.2611118871623
FDA28,OUT049,2015.8315412830952
FDY36,OUT018,1186.7203654403377
FDP32,OUT018,2044.7679327358198
FDL50,OUT046,2007.0848313337974
DRC24,OUT049,2500.9959749385675
NCS18,OUT017,1585.3401607574885
FDD16,OUT017,1219.5915078779306
NCV18,OUT013,1514.5792406289706
FDX07,OUT046,3092.5322422225413
NCZ05,OUT027,2892.6100569077116
NCI31,OUT013,751.924451816961
FDK14,OUT049,1423.6230262290323
NCR06,OUT045,665.8756052172946
NCF54,OUT049,2868.9607041712716
DRG23,OUT010,369.00342359353886
FDD53,OUT046,723.8230915945113
NCM31,OUT027,2991.9456733913
FDT16,OUT017,4213.808414648619
FDR40,OUT035,1373.782207534401
DRG25,OUT017,3094.6119879254616
FDT10,OUT035,960.3269825678523
FDY32,OUT013,2607.6750053027363
FDN50,OUT035,1496.7324175457968
FDZ35,OUT019,259.45238502477963
NCP54,OUT045,2001.46682294807
NCD07,OUT035,1706.4177088712092
FDS02,OUT018,3113.877746210861
DRN59,OUT018,667.85714197677
DRB24,OUT013,2546.050883807727
FDP37,OUT027,2927.439532559589
DRB01,OUT018,3099.2656850525054
FDR47,OUT046,3110.4232721568337
NCM31,OUT010,276.14030994567247
NCF06,OUT027,5478.089949449575
NCV17,OUT027,2934.8561074181753
FDS10,OUT049,2949.0592315036356
FDN52,OUT035,1435.7065104129965
FDZ48,OUT013,1944.074909842362
FDJ48,OUT049,4183.094618917666
DRB13,OUT027,5459.330338499909
FDV59,OUT017,3488.6425432359597
FDL32,OUT035,1704.0349188291889
FDZ12,OUT035,2089.858303479276
NCR06,OUT027,753.2323333877513
FDP51,OUT017,1992.3538168181421
FDY22,OUT013,2109.931495723895
FDZ38,OUT049,2824.059232399117
NCO54,OUT035,901.137401182467
FDR23,OUT035,2893.7209976808326
FDM38,OUT049,931.5987251682637
FDS25,OUT013,1821.4859154654596
FDZ22,OUT013,1505.7641116098634
FDZ20,OUT019,551.9402956456705
FDD45,OUT010,246.55184661936428
FDN03,OUT049,4198.538830319438
NCW30,OUT046,4215.160478062297
FDY24,OUT027,1031.9476756325996
FDJ26,OUT019,551.9402956456705
FDM15,OUT049,2506.3855094362357
NCW54,OUT027,1036.0974731341123
FDA23,OUT045,1546.8327922936096
FDA39,OUT019,264.4598435648166
FDZ12,OUT017,2339.9535036211873
NCB42,OUT046,1933.86447577325
FDL16,OUT046,745.2373373674725
FDO24,OUT019,400.1001379931736
NCP42,OUT046,3108.653109323529
FDR19,OUT018,2492.947863126875
DRL01,OUT045,3939.5171837345633
FDV37,OUT046,3158.5926746347436
FDI41,OUT010,368.4683172064459
FDF58,OUT049,1069.819918649553
NCF43,OUT018,2089.858303479276
FDN02,OUT049,3343.8498622432694
NCP41,OUT035,1585.3401607574885
NCY17,OUT027,777.103974426506
FDL58,OUT027,5478.089949449575
NCA30,OUT027,5436.610762259243
FDE46,OUT018,2495.496333789276
FDY38,OUT035,3893.3685006707924
NCH29,OUT027,2825.0742478970574
FDO20,OUT045,4136.353573875903
FDP44,OUT018,1566.809607500938
FDM02,OUT027,2560.751416286997
FDJ14,OUT027,2303.8222801726124
FDH04,OUT010,199.38634392528013
DRK23,OUT046,4168.650560483481
NCW05,OUT046,1587.4501813819315
FDF12,OUT049,2492.947863126875
FDL51,OUT019,551.9402956456705
FDN03,OUT018,4180.9496714767165
DRJ37,OUT049,2495.496333789276
FDM12,OUT019,510.61062976470095
FDA16,OUT045,3558.9960808529477
NCB07,OUT017,3115.803857744302
NCI17,OUT019,250.14240163482447
FDR51,OUT046,2495.496333789276
FDJ55,OUT045,3691.6523207492537
NCZ17,OUT013,752.3448425061765
FDU25,OUT013,1035.3191081553714
NCG18,OUT045,1571.3450238873097
DRM11,OUT017,4181.384330218211
FDH16,OUT035,1470.430301107046
FDZ04,OUT018,985.879123723144
NCX53,OUT035,2089.858303479276
FDX38,OUT027,792.4020855411613
FDX09,OUT046,2903.215308704933
NCW05,OUT018,1585.3401607574885
NCS41,OUT017,3094.6119879254616
FDI26,OUT046,2903.215308704933
NCZ41,OUT027,2927.439532559589
NCK06,OUT046,2004.4274764306056
FDX23,OUT027,2825.0742478970574
NCA42,OUT046,2580.9396249597025
FDC20,OUT049,929.8187527678945
DRC49,OUT018,2333.409842694464
FDX01,OUT013,1954.4255465221179
FDC08,OUT045,3725.3020261140423
FDC02,OUT017,4178.742206260233
FDK10,OUT045,2951.07098345243
DRC24,OUT013,2528.00659217297
FDW16,OUT019,245.79960235898554
NCU06,OUT018,3821.856610476114
DRA59,OUT045,3094.6119879254616
FDR24,OUT019,235.2096042364011
DRL35,OUT018,629.4082220139736
FDA49,OUT013,1515.7914923916862
NCC55,OUT046,700.9583287398164
DRD24,OUT019,286.8448569299886
NCE55,OUT049,2900.7998886596774
FDT33,OUT045,2717.265500382335
NCT53,OUT013,2607.6750053027363
FDS26,OUT046,4147.394987768096
FDL22,OUT018,1472.0714893017084
FDP44,OUT017,1575.963777297324
FDC52,OUT018,2495.496333789276
FDI53,OUT010,400.1001379931736
FDZ23,OUT046,3097.4996788451363
NCT18,OUT013,3090.6061306890992
FDR13,OUT046,1941.6117485669183
FDB09,OUT010,269.9738957382492
FDZ60,OUT013,1609.9718497091512
FDB11,OUT046,3680.6362437520256
FDC10,OUT018,1992.3538168181421
FDW56,OUT035,3108.653109323529
FDK14,OUT027,2448.534741196684
DRE27,OUT027,2825.0742478970574
FDA38,OUT017,4100.379358313848
FDT11,OUT045,3101.191796585948
FDP15,OUT035,4169.668257221631
FDV27,OUT035,1440.551795686282
FDS36,OUT027,2897.1312683741235
FDY40,OUT027,790.8893799926286
NCF19,OUT049,730.2521991358049
FDF53,OUT045,3076.90351090637
FDS14,OUT027,4370.74189223161
FDE56,OUT046,1148.935497815958
FDZ19,OUT035,2903.215308704933
FDZ46,OUT013,1719.231506826409
FDR16,OUT046,3392.2596879796515
FDG29,OUT018,630.9796991950984
NCE30,OUT017,3397.0406742864698
FDZ40,OUT046,954.7260560590881
FDG58,OUT018,2542.8686879649044
DRH03,OUT013,1541.7403944624384
FDZ47,OUT045,1535.5549798381835
FDV04,OUT018,2580.9396249597025
FDZ10,OUT018,2015.8315412830952
FDG46,OUT017,1931.2611118871623
NCF07,OUT045,1535.5549798381835
FDY44,OUT035,3108.653109323529
FDB21,OUT013,4027.80911579598
FDS20,OUT035,3092.5322422225413
FDS49,OUT049,1385.8140652408938
FDX55,OUT027,5470.970811322239
NCQ02,OUT018,3095.5735673116938
FDR25,OUT013,4145.46060420248
DRG39,OUT045,913.3581044249804
FDB46,OUT046,3392.2596879796515
NCC30,OUT018,2949.1448719189884
FDE58,OUT035,1992.3538168181421
FDC05,OUT019,551.9402956456705
FDY15,OUT046,2580.9396249597025
FDG14,OUT046,2495.496333789276
FDL08,OUT049,4065.9088734716206
FDQ47,OUT013,740.9364997823958
FDN12,OUT035,1672.556934464637
FDW10,OUT013,2923.721358160896
FDD02,OUT035,1944.5903368014522
FDX35,OUT010,551.9402956456705
FDT35,OUT046,2724.8224276801006
DRN47,OUT019,416.52809297718085
FDB11,OUT010,551.9402956456705
FDN20,OUT045,2707.3212256462994
FDB59,OUT035,3162.11372319052
FDJ58,OUT045,2868.9607041712716
FDU60,OUT046,2724.8224276801006
FDS03,OUT049,1108.3404795100994
FDU40,OUT019,550.9166414423299
DRH15,OUT049,718.3737808960184
FDD04,OUT027,3683.1047427578474
FDQ01,OUT046,4127.304412034967
FDF28,OUT035,2012.6062941508342
FDD22,OUT010,267.0027064023332
FDY19,OUT046,1944.5903368014522
FDN33,OUT035,1490.5314606058046
FDV36,OUT035,2015.8315412830952
FDW01,OUT010,372.5417177362191
FDJ28,OUT049,3105.573995590601
FDB17,OUT035,2951.07098345243
FDM40,OUT049,2086.743342237294
FDV46,OUT045,2080.945464841446
FDQ44,OUT049,1992.3538168181421
NCD42,OUT046,704.2172226221793
DRH37,OUT046,2604.4928094599136
FDR10,OUT018,2604.4928094599136
NCD06,OUT027,781.7376698008823
FDI53,OUT046,2595.0011705403194
FDG16,OUT035,3473.394580970866
DRB25,OUT046,1587.4501813819315
FDY09,OUT046,2893.7209976808326
FDX48,OUT045,2523.422331670197
FDC03,OUT010,551.9402956456705
FDT47,OUT035,1520.1619316846184
FDW44,OUT027,4646.072995442101
FDT24,OUT017,1231.589901757733
FDT12,OUT019,551.9402956456705
